10 Digit BBL,Boro,Block,Lot,Esmnt,Building Class ,Tax Class ,Building Count ,DOF Gross Square Footage,Street Number ,Street Name ,Zip Code ,"Multiple Buildings less than 50,000 with one of the buildings on the tax lot greater than 25,000 GSF"
3062860001,3,6286,1,,D4,2,1," 	57,000 ",8023,19 AVENUE,11214,
3062860043,3,6286,43,,D4,2,1," 	48,000 ",1973,81 STREET,11214,
3062870036,3,6287,36,,D1,2,1," 	54,600 ",8002,21 AVENUE,11214,
3062880037,3,6288,37,,C1,2,1," 	48,000 ",8020,BAY PARKWAY,11214,
3062890006,3,6289,6,,D1,2,1," 	42,000 ",8001,BAY PARKWAY,11214,
3062940001,3,6294,1,,W1,4,1," 	41,976 ",8101,15 AVENUE,11228,
3062960027,3,6296,27,,C1,2,1," 	33,600 ",1850,81 STREET,11214,
3062960046,3,6296,46,,D4,2,1," 	50,400 ",1855,82 STREET,11214,
3062970006,3,6297,6,,C1,2,1," 	32,000 ",1902,81 STREET,11214,
3062970038,3,6297,38,,C1,2,1," 	30,100 ",8102,20 AVENUE,11214,
3062980001,3,6298,1,,C1,2,1," 	30,000 ",8121,20 AVENUE,11214,
3062980006,3,6298,6,,C1,2,1," 	30,000 ",8109,20 AVENUE,11214,
3062990032,3,6299,32,,D4,2,1," 	84,000 ",8100,BAY PARKWAY,11214,
3062990043,3,6299,43,,D4,2,1," 	78,684 ",2155,82 STREET,11214,
3062990062,3,6299,62,,D1,2,1," 	50,400 ",2121,82 STREET,11214,
3063000006,3,6300,6,,W4,4,1," 	26,136 ",8109,BAY PARKWAY,11214,
3063140024,3,6314,24,,K1,4,1," 	26,773 ",8121,NEW UTRECHT AVENUE,11214,
3063150027,3,6315,27,,D1,2,1," 	39,600 ",1850,82 STREET,11214,
3063150034,3,6315,34,,D1,2,1," 	46,200 ",8210,19 AVENUE,11214,
3063150039,3,6315,39,,D7,2,1," 	82,356 ",1869,83 STREET,11214,
3063157502,3,6315,7502,,R0,2,1," 	35,448 ",1831,83 STREET,11214,
3063160006,3,6316,6,,D4,2,1," 	54,000 ",8201,19 AVENUE,11214,
3063160022,3,6316,22,,C1,2,1," 	33,600 ",1938,82 STREET,11214,
3063160043,3,6316,43,,C6,2,1," 	42,000 ",1975,83 STREET,11214,
3063160059,3,6316,59,,D1,2,1," 	50,400 ",1935,83 STREET,11214,
3063180037,3,6318,37,,C7,2,1," 	28,000 ",8200,BAY PARKWAY,11214,
3063180044,3,6318,44,,D1,2,1," 	47,700 ",8224,BAY PARKWAY,11214,
3063190001,3,6319,1,,D7,2,1," 	48,000 ",8223,BAY PARKWAY,11214,
3063190006,3,6319,6,,D1,2,1," 	48,000 ",8201,BAY PARKWAY,11214,
3063260038,3,6326,38,,I6,4,1," 	99,941 ",1740,84 STREET,11214,
3063280001,3,6328,1,,D1,2,1," 	79,500 ",1901,84 STREET,11214,
3063280043,3,6328,43,,C1,2,1," 	32,000 ",1975,84 STREET,11214,
3063290032,3,6329,32,,W1,4,1," 	110,000 ",2075,84 STREET,11214,
3063290067,3,6329,67,,D4,2,1," 	50,800 ",2021,84 STREET,11214,
3063300038,3,6330,38,,C6,2,1," 	48,000 ",8320,BAY PARKWAY,11214,
3063310001,3,6331,1,,D7,2,1," 	62,500 ",8313,BAY PARKWAY,11214,
3063310006,3,6331,6,,D1,2,1," 	93,000 ",8301,BAY PARKWAY,11214,
3063310018,3,6331,18,,D1,2,1," 	90,500 ",2250,83 STREET,11214,
3063310048,3,6331,48,,D1,2,1," 	50,400 ",2263,84 STREET,11214,
3063320037,3,6332,37,,C1,2,1," 	32,000 ",1878,84 STREET,11214,
3063330001,3,6333,1,,C1,2,1," 	36,000 ",8419,19 AVENUE,11214,
3063330043,3,6333,43,,C1,2,1," 	32,000 ",8420,20 AVENUE,11214,
3063340001,3,6334,1,,C7,2,1," 	32,600 ",2009,85 STREET,11214,
3063340006,3,6334,6,,D7,2,1," 	90,000 ",2000,84 STREET,11214,
3063340045,3,6334,45,,D1,2,1," 	48,000 ",2069,85 STREET,11214,
3063350001,3,6335,1,,D1,2,1," 	62,400 ",2101,85 STREET,11214,
3063350006,3,6335,6,,C1,2,1," 	30,000 ",8411,21 AVENUE,11214,
3063350029,3,6335,29,,D1,2,1," 	52,500 ",2160,84 STREET,11214,
3063350038,3,6335,38,,C1,2,1," 	30,000 ",8404,BAY PARKWAY,11214,
3063360006,3,6336,6,,C7,2,1," 	32,808 ",8405,BAY PARKWAY,11214,
3063410030,3,6341,30,,G8,4,1," 	40,221 ",1553,86 STREET,11228,
3063430050,3,6343,50,,K2,4,1," 	33,600 ",8514,18 AVENUE,11214,
3063440033,3,6344,33,,D4,2,1," 	72,000 ",1864,85 STREET,11214,
3063480006,3,6348,6,,C7,2,1," 	28,200 ",2200,85 STREET,11214,
3063620029,3,6362,29,,M1,4,1," 	37,424 ",1,BAY 11 STREET,11228,
3063690001,3,6369,1,,P5,4,1," 	49,899 ",8703,18 AVENUE,11214,
3063700023,3,6370,23,,D7,2,1," 	66,400 ",65,BAY 19 STREET,11214,
3063700032,3,6370,32,,D1,2,1," 	64,900 ",45,BAY 19 STREET,11214,
3063700041,3,6370,41,,K2,4,1," 	26,743 ",1832,86 STREET,11214,
3063730012,3,6373,12,,C1,2,1," 	28,400 ",81,BAY 22 STREET,11214,
3063740001,3,6374,1,,C1,2,1," 	28,800 ",8684,20 AVENUE,11214,
3063760060,3,6376,60,,D1,2,1," 	50,400 ",38,BAY 26 STREET,11214,
3063770022,3,6377,22,,C1,2,1," 	27,000 ",37,BAY 26 STREET,11214,
3063777502,3,6377,7502,,R0,2,1," 	50,653 ",8616,21 AVENUE,11214,
3063780019,3,6378,19,,D7,2,1," 	109,640 ",8635,21 AVENUE,11214,
3063790050,3,6379,50,,D4,2,1," 	127,440 ",30,BAY 29 STREET,11214,
3063790065,3,6379,65,,C6,2,1," 	34,000 ",54,BAY 29 STREET,11214,
3063800001,3,6380,1,,C1,2,1," 	30,960 ",8678,BAY PARKWAY,11214,
3063800006,3,6380,6,,D1,2,1," 	54,000 ",69,BAY 29 STREET,11214,
3063800049,3,6380,49,,O8,4,1," 	31,100 ",8622,BAY PARKWAY,11214,
3063800062,3,6380,62,,D1,2,1," 	57,000 ",8646,BAY PARKWAY,11214,
3063810017,3,6381,17,,D1,2,1," 	119,279 ",8645,BAY PARKWAY,11214,
3063817501,3,6381,7501,,R0,2,1," 	44,764 ",8629,BAY PARKWAY,11214,
3063820006,3,6382,6,,D1,2,1," 	52,542 ",2225,BENSON AVENUE,11214,
3063830006,3,6383,6,,D1,2,1," 	54,210 ",2255,BENSON AVENUE,11214,
3063837501,3,6383,7501,,R0,2,1," 	29,996 ",8678,23 AVENUE,11214,
3063910024,3,6391,24,,W1,4,1," 	126,580 ",1400,BENSON AVENUE,11228,
3063990026,3,6399,26,,W1,4,1," 	105,519 ",1654,BENSON AVENUE,11214,
3063990040,3,6399,40,,W1,4,1," 	105,519 ",107,BAY 14 STREET,11214,
3064040029,3,6404,29,,M1,4,4," 	86,413 ",130,BAY 20 STREET,11214,
3064067501,3,6406,7501,,R0,2,1," 	30,605 ",8707,19TH AVENUE,11214,
3064070008,3,6407,8,,W1,4,1," 	89,872 ",105,BAY 22 STREET,11214,
3064090001,3,6409,1,,K4,4,1," 	27,416 ",2001,BATH AVENUE,11214,
3064090026,3,6409,26,,C1,2,1," 	37,500 ",2006,BENSON AVENUE,11214,
3064100039,3,6410,39,,C1,2,1," 	30,160 ",86,BAY 26 STREET,11214,
3064110048,3,6411,48,,D1,2,1," 	57,876 ",8714,21 AVENUE,11214,
3064130030,3,6413,30,,D1,2,1," 	80,700 ",2126,BENSON AVENUE,11214,
3064130042,3,6413,42,,D1,2,1," 	44,082 ",86,BAY 29 STREET,11214,
3064140001,3,6414,1,,C7,2,1," 	30,344 ",8758,BAY PARKWAY,11214,
3064140006,3,6414,6,,C7,2,1," 	29,800 ",159,BAY 29 STREET,11214,
3064140062,3,6414,62,,D7,2,1," 	80,300 ",8750,BAY PARKWAY,11214,
3064147501,3,6414,7501,,R0,2,1," 	52,274 ",8686,BAY PARKWAY,11214,
3064150006,3,6415,6,,D7,2,1," 	73,400 ",8747,BAY PARKWAY,11214,
3064150016,3,6415,16,,D4,2,1," 	89,070 ",8735,BAY PARKWAY,11214,
3064150022,3,6415,22,,D4,2,1," 	65,292 ",8721,BAY PARKWAY,11214,
3064170039,3,6417,39,,D4,2,1," 	78,330 ",2250,BENSON AVENUE,11214,
3064340021,3,6434,21,,C1,2,1," 	29,336 ",8785,BAY 16 STREET,11214,
3064347501,3,6434,7501,,R0,2,1," 	35,171 ",8807,BAY 16 STREET,11214,
3064370021,3,6437,21,,E9,4,1," 	28,380 ",195,BAY 19 STREET,11214,
3064410001,3,6441,1,,D1,2,1," 	112,712 ",8800,20 AVENUE,11214,
3064460001,3,6446,1,,C1,2,1," 	43,600 ",2137,CROPSEY AVENUE,11214,
3064470001,3,6447,1,,D4,2,1," 	74,998 ",8814,BAY PARKWAY,11214,
3064480001,3,6448,1,,C1,2,1," 	27,225 ",2215,CROPSEY AVENUE,11214,
3064480006,3,6448,6,,C1,2,1," 	26,520 ",8817,BAY PARKWAY,11214,
3064490001,3,6449,1,,C1,2,1," 	29,944 ",2253,CROPSEY AVENUE,11214,
3064490034,3,6449,34,,C7,2,1," 	26,608 ",180,BAY 32 STREET,11214,
3064500001,3,6450,1,,I7,4,1," 	47,864 ",2255,CROPSEY AVENUE,11214,
3064500035,3,6450,35,,C7,2,1," 	28,800 ",8784,23 AVENUE,11214,
3064610036,3,6461,36,,C1,2,1," 	42,720 ",1662,CROPSEY AVENUE,11214,
3064620040,3,6462,40,,C6,2,19," 	159,454 ",8847,BAY 16 STREET,11214,
3064630012,3,6463,12,,C9,2,8," 	78,063 ",225,BAY 17 STREET,11214,
3064640001,3,6464,1,,C6,2,3," 	56,948 ",247,BAY 19 STREET,11214,
3064670012,3,6467,12,,D1,2,11," 	356,010 ",8831,20 AVENUE,11214,
3064680016,3,6468,16,,D1,2,3," 	257,300 ",1429,SHORE PARKWAY,11214,
3064690001,3,6469,1,,D1,2,10," 	316,900 ",2064,CROPSEY AVENUE,11214,
3064710013,3,6471,13,,N2,4,1," 	120,618 ",2266,CROPSEY AVENUE,11214,
3064710090,3,6471,90,,D3,2,1," 	134,280 ",8855,BAY PARKWAY,11214,
3064710109,3,6471,109,,D6,2,1," 	292,528 ",2300,CROPSEY AVENUE,11214,
3064850003,3,6485,3,,C6,2,71," 	113,700 ",1511,INDEPENDENCE AVENUE,11228,
3064890001,3,6489,1,,D1,2,11," 	349,060 ",1483,SHORE PARKWAY,11214,
3064900001,3,6490,1,,C1,2,1," 	30,048 ",2100,CROPSEY AVENUE,11214,
3064910011,3,6491,11,,K6,4,8," 	290,400 ",1608,SHORE PARKWAY,11214,
3064910190,3,6491,190,,E7,4,4," 	100,396 ",1728,SHORE PARKWAY,11214,
3064910198,3,6491,198,,P9,4,1," 	40,283 ",1736,SHORE PARKWAY,11214,
3064910207,3,6491,207,,K8,4,2," 	259,823 ",1752,SHORE PARKWAY,11214,
3064910362,3,6491,362,,G8,4,1," 	38,000 ",1810,SHORE PARKWAY,11214,
3064940001,3,6494,1,,I5,4,1," 	29,712 ",620,FOSTER AVENUE,11230,
3064940032,3,6494,32,,D6,2,1," 	26,769 ",623,AVENUE H,11230,
3064940037,3,6494,37,,D1,2,1," 	62,485 ",785,OCEAN PARKWAY,11230,
3064940051,3,6494,51,,D4,2,2," 	138,600 ",763,OCEAN PARKWAY,11230,
3064947501,3,6494,7501,,R0,2,1," 	65,971 ",622,FOSTER AVENUE,11230,
3064950001,3,6495,1,,D4,2,1," 	123,271 ",855,EAST 7 STREET,11230,
3064970030,3,6497,30,,D1,2,1," 	75,800 ",758,EAST 10 STREET,11230,
3064970038,3,6497,38,,C1,2,1," 	28,800 ",788,EAST 10 STREET,11230,
3064970044,3,6497,44,,D4,2,1," 	93,600 ",901,AVENUE H,11230,
3064980001,3,6498,1,,D7,2,1," 	91,200 ",1002,FOSTER AVENUE,11230,
3064980030,3,6498,30,,O5,4,1," 	63,468 ",1102,CONEY ISLAND AVENUE,11230,
3064980032,3,6498,32,,O5,4,1," 	38,000 ",1120,CONEY ISLAND AVENUE,11230,
3064980055,3,6498,55,,C1,2,1," 	32,200 ",1001,AVENUE H,11230,
3064980068,3,6498,68,,D4,2,1," 	67,142 ",759,EAST 10 STREET,11230,
3064990058,3,6499,58,,W2,4,1," 	33,600 ",113,ELMWOOD AVENUE,11230,
3065010013,3,6501,13,,C1,2,1," 	46,648 ",334,FOSTER AVENUE,11230,
3065010018,3,6501,18,,C1,2,1," 	32,000 ",402,FOSTER AVENUE,11230,
3065030008,3,6503,8,,D4,2,1," 	93,096 ",770,OCEAN PARKWAY,11230,
3065030020,3,6503,20,,D4,2,1," 	103,980 ",800,OCEAN PARKWAY,11230,
3065030030,3,6503,30,,D4,2,1," 	144,060 ",820,OCEAN PARKWAY,11230,
3065030051,3,6503,51,,D1,2,1," 	71,500 ",505,ELMWOOD AVENUE,11230,
3065030099,3,6503,99,,W2,4,1," 	29,250 ",401,ELMWOOD AVENUE,11230,
3065037501,3,6503,7501,,R0,2,1," 	28,396 ",842,OCEAN PARKWAY,11230,
3065040001,3,6504,1,,O5,4,1," 	44,900 ",1083,MCDONALD AVENUE,11230,
3065070001,3,6507,1,,D4,2,1," 	72,240 ",414,ELMWOOD AVENUE,11230,
3065080006,3,6508,6,,D1,2,1," 	127,009 ",870,OCEAN PARKWAY,11230,
3065080022,3,6508,22,,D4,2,1," 	55,800 ",515,AVENUE I,11230,
3065090013,3,6509,13,,D4,2,1," 	108,378 ",825,OCEAN PARKWAY,11230,
3065090064,3,6509,64,,W2,4,1," 	50,958 ",853,OCEAN PARKWAY,11230,
3065100001,3,6510,1,,D4,2,1," 	180,000 ",840,EAST 8 STREET,11230,
3065110001,3,6511,1,,D1,2,1," 	77,400 ",800,AVENUE H,11230,
3065110012,3,6511,12,,D4,2,1," 	75,000 ",814,EAST 9 STREET,11230,
3065120001,3,6512,1,,D1,2,1," 	77,000 ",900,AVENUE H,11230,
3065120012,3,6512,12,,D1,2,1," 	60,000 ",820,EAST 10 STREET,11230,
3065120075,3,6512,75,,D1,2,1," 	60,000 ",825,EAST 9 STREET,11230,
3065130001,3,6513,1,,D1,2,1," 	66,000 ",1002,AVENUE H,11230,
3065130073,3,6513,73,,D1,2,1," 	64,200 ",829,EAST 10 STREET,11230,
3065140070,3,6514,70,,F5,4,1," 	27,500 ",1175,MCDONALD AVENUE,11230,
3065180005,3,6518,5,,D4,2,1," 	64,200 ",902,OCEAN PARKWAY,11230,
3065180059,3,6518,59,,D7,2,1," 	154,378 ",996,OCEAN PARKWAY,11230,
3065230001,3,6523,1,,W2,4,1," 	143,841 ",919,EAST 10 STREET,11230,
3065230027,3,6523,27,,D7,2,2," 	93,000 ",1013,AVENUE J,11230,
3065270051,3,6527,51,,D4,2,1," 	52,800 ",1075,OCEAN PARKWAY,11230,
3065310006,3,6531,6,,D7,2,1," 	51,390 ",1014,AVENUE J,11230,
3065320057,3,6532,57,,D4,2,1," 	70,800 ",1185,OCEAN PARKWAY,11230,
3065320076,3,6532,76,,D4,2,1," 	95,600 ",1119,OCEAN PARKWAY,11230,
3065327501,3,6532,7501,,R0,2,1," 	28,439 ",1189,OCEAN PARKWAY,11230,
3065350011,3,6535,11,,W1,4,1," 	114,700 ",1120,EAST 10 STREET,11230,
3065360010,3,6536,10,,C7,2,1," 	30,700 ",1012,AVENUE K,11230,
3065360045,3,6536,45,,I9,4,1," 	191,106 ",1538,CONEY ISLAND AVENUE,11230,
3065380038,3,6538,38,,C1,2,1," 	30,000 ",1366,EAST 3 STREET,11230,
3065390048,3,6539,48,,K1,4,1," 	34,859 ",305,AVENUE M,11230,
3065400027,3,6540,27,,D4,2,1," 	87,860 ",1350,EAST 5 STREET,11230,
3065410024,3,6541,24,,D7,2,1," 	44,680 ",1236,OCEAN PARKWAY,11230,
3065410027,3,6541,27,,D4,2,1," 	102,924 ",1250,OCEAN PARKWAY,11230,
3065420001,3,6542,1,,D1,2,1," 	60,780 ",1201,OCEAN PARKWAY,11230,
3065420070,3,6542,70,,D1,2,1," 	126,000 ",1235,OCEAN PARKWAY,11230,
3065480027,3,6548,27,,O6,4,1," 	52,446 ",2250,59 STREET,11204,
3065490001,3,6549,1,,W2,4,2," 	90,877 ",6101,BAY PARKWAY,11204,
3065490024,3,6549,24,,W1,4,1," 	97,744 ",6024,23 AVENUE,11204,
3065510006,3,6551,6,,D1,2,1," 	47,400 ",6201,BAY PARKWAY,11204,
3065520001,3,6552,1,,D1,2,1," 	64,800 ",6309,BAY PARKWAY,11204,
3065520070,3,6552,70,,D1,2,1," 	34,700 ",2219,64 STREET,11204,
3065530012,3,6553,12,,D1,2,1," 	59,760 ",2214,64 STREET,11204,
3065530038,3,6553,38,,C1,2,1," 	25,700 ",6402,23 AVENUE,11204,
3065577502,3,6557,7502,,R0,2,1," 	46,884 ",6214,24 AVENUE,11204,
3065580001,3,6558,1,,D1,2,1," 	62,400 ",6309,23 AVENUE,11204,
3065580008,3,6558,8,,D1,2,1," 	29,700 ",6301,23 AVENUE,11204,
3065590036,3,6559,36,,C1,2,1," 	31,000 ",6402,24 AVENUE,11204,
3065600001,3,6560,1,,C1,2,1," 	29,000 ",2401,63 STREET,11204,
3065610007,3,6561,7,,D1,2,1," 	56,400 ",2402,63 STREET,11204,
3065610030,3,6561,30,,C1,2,1," 	37,600 ",2453,64 STREET,11204,
3065620006,3,6562,6,,C1,2,1," 	33,800 ",6401,24 AVENUE,11204,
3065630010,3,6563,10,,E1,4,1," 	28,400 ",1530,MCDONALD AVENUE,11230,
3065630036,3,6563,36,,O5,4,1," 	31,764 ",2357,60 STREET,11204,
3065637501,3,6563,7501,,R0,2,1," 	25,382 ",2345,60 STREET,11204,
3065640001,3,6564,1,,W2,4,1," 	44,800 ",120,AVENUE M,11230,
3065640060,3,6564,60,,P9,4,1," 	52,304 ",1571,MCDONALD AVENUE,11230,
3065680015,3,6568,15,,D1,2,1," 	54,600 ",1314,OCEAN PARKWAY,11230,
3065680027,3,6568,27,,D4,2,1," 	80,850 ",1350,OCEAN PARKWAY,11230,
3065680033,3,6568,33,,D4,2,2," 	174,082 ",1360,OCEAN PARKWAY,11230,
3065710011,3,6571,11,,C1,2,1," 	28,000 ",1320,EAST 9 STREET,11230,
3065710023,3,6571,23,,D1,2,1," 	43,855 ",1340,EAST 9 STREET,11230,
3065730040,3,6573,40,,O2,4,1," 	25,600 ",1716,CONEY ISLAND AVENUE,11230,
3065730043,3,6573,43,,C7,2,1," 	31,400 ",1015,AVENUE N,11230,
3065750007,3,6575,7,,D7,2,1," 	87,000 ",6801,BAY PARKWAY,11204,
3065760043,3,6576,43,,C6,2,1," 	30,000 ",57,AVENUE O,11204,
3065760048,3,6576,48,,C6,2,1," 	30,000 ",69,AVENUE O,11204,
3065780007,3,6578,7,,C7,2,1," 	34,000 ",1312,WEST 6 STREET,11204,
3065780014,3,6578,14,,C1,2,1," 	28,800 ",1318,WEST 6 STREET,11204,
3065780041,3,6578,41,,D1,2,1," 	50,400 ",1388,WEST 6 STREET,11204,
3065780079,3,6578,79,,D1,2,1," 	48,600 ",1365,WEST 7 STREET,11204,
3065780091,3,6578,91,,C1,2,1," 	33,600 ",1345,WEST 7 STREET,11204,
3065780100,3,6578,100,,D1,2,1," 	53,400 ",1315,WEST 7 STREET,11204,
3065787501,3,6578,7501,,R0,2,1," 	31,702 ",6501,BAY PARKWAY,11204,
3065797502,3,6579,7502,,R0,2,1," 	30,673 ",143,AVENUE O,11204,
3065797503,3,6579,7503,,R0,2,1," 	26,374 ",1379,WEST 6 STREET,11204,
3065800008,3,6580,8,,D4,2,1," 	79,427 ",1402,WEST 4 STREET,11204,
3065807503,3,6580,7503,,R0,2,1," 	35,274 ",1457,WEST 5 STREET,11204,
3065807504,3,6580,7504,,R0,2,1," 	59,283 ",1412,WEST 4 STREET,11204,
3065810001,3,6581,1,,D1,2,1," 	67,300 ",1411,WEST 4 STREET,11204,
3065820068,3,6582,68,,C1,2,1," 	28,000 ",1479,DAHILL ROAD,11204,
3065860006,3,6586,6,,D1,2,1," 	46,500 ",414,AVENUE N,11230,
3065870017,3,6587,17,,D1,2,1," 	64,200 ",1420,OCEAN PARKWAY,11230,
3065870027,3,6587,27,,D1,2,1," 	60,000 ",1440,OCEAN PARKWAY,11230,
3065870051,3,6587,51,,D4,2,1," 	72,000 ",1500,OCEAN PARKWAY,11230,
3065877501,3,6587,7501,,R0,2,1," 	27,344 ",1404,OCEAN PARKWAY,11230,
3065910007,3,6591,7,,N9,4,1," 	29,430 ",1410,EAST 10 STREET,11230,
3065920006,3,6592,6,,D7,2,1," 	46,000 ",1014,AVENUE N,11230,
3065950001,3,6595,1,,D1,2,1," 	53,880 ",7201,BAY PARKWAY,11204,
3065950005,3,6595,5,,D7,2,1," 	47,544 ",7101,BAY PARKWAY,11204,
3065950014,3,6595,14,,D1,2,1," 	50,400 ",1514,WEST 11 STREET,11204,
3065950033,3,6595,33,,W1,4,1," 	115,600 ",3,AVENUE P,11204,
3065960050,3,6596,50,,D1,2,1," 	45,000 ",105,AVENUE P,11204,
3065960082,3,6596,82,,C1,2,1," 	33,600 ",1525,WEST 11 STREET,11204,
3065970045,3,6597,45,,D1,2,1," 	69,000 ",135,AVENUE P,11204,
3065970052,3,6597,52,,D1,2,1," 	51,975 ",1599,WEST 10 STREET,11204,
3065980042,3,6598,42,,D1,2,1," 	84,000 ",1590,WEST 8 STREET,11204,
3066000045,3,6600,45,,D7,2,1," 	67,730 ",209,AVENUE P,11204,
3066007501,3,6600,7501,,R0,2,1," 	26,902 ",1569,WEST 7 STREET,11204,
3066007502,3,6600,7502,,R0,2,1," 	25,356 ",1562,WEST 6 STREET,11204,
3066030050,3,6603,50,,D1,2,1," 	49,800 ",273,AVENUE P,11204,
3066037503,3,6603,7503,,R0,2,1," 	38,527 ",295,AVENUE P,11204,
3066040001,3,6604,1,,D7,2,1," 	81,120 ",2402,65 STREET,11204,
3066040049,3,6604,49,,D4,2,1," 	49,800 ",303,AVENUE P,11204,
3066057502,3,6605,7502,,R0,2,1," 	54,123 ",1502,WEST 1 STREET,11204,
3066060021,3,6606,21,,D1,2,1," 	42,000 ",357,AVENUE P,11204,
3066067501,3,6606,7501,,R0,2,1," 	53,869 ",1543,WEST 1 STREET,11204,
3066070001,3,6607,1,,C1,2,1," 	36,000 ",264,DAHILL ROAD,11218,
3066070016,3,6607,16,,K2,4,1," 	34,800 ",1726,MCDONALD AVENUE,11230,
3066070034,3,6607,34,,K1,4,1," 	35,460 ",2525,65 STREET,11204,
3066070061,3,6607,61,,C1,2,1," 	34,800 ",1545,DAHILL ROAD,11204,
3066070066,3,6607,66,,C1,2,1," 	40,000 ",1529,DAHILL ROAD,11204,
3066080001,3,6608,1,,K4,4,1," 	25,222 ",1703,MCDONALD AVENUE,11230,
3066087501,3,6608,7501,,R0,2,1," 	60,600 ",1620,EAST 2 STREET,11230,
3066097501,3,6609,7501,,R0,2,1," 	132,265 ",431,AVENUE P,11223,
3066100055,3,6610,55,,D7,2,1," 	62,400 ",1679,EAST 3 STREET,11230,
3066120001,3,6612,1,,D1,2,1," 	96,000 ",1510,OCEAN PARKWAY,11230,
3066120022,3,6612,22,,D3,2,1," 	76,366 ",1544,OCEAN PARKWAY,11230,
3066120026,3,6612,26,,D1,2,1," 	60,350 ",1560,OCEAN PARKWAY,11230,
3066120042,3,6612,42,,D1,2,1," 	79,524 ",1600,OCEAN PARKWAY,11230,
3066120052,3,6612,52,,D4,2,1," 	35,160 ",1608,OCEAN PARKWAY,11230,
3066120063,3,6612,63,,D1,2,1," 	55,000 ",1685,EAST 5 STREET,11230,
3066130001,3,6613,1,,D1,2,1," 	37,800 ",1501,OCEAN PARKWAY,11230,
3066140017,3,6614,17,,D4,2,1," 	98,417 ",1530,EAST 8 STREET,11230,
3066140064,3,6614,64,,D1,2,1," 	54,000 ",1665,EAST 7 STREET,11230,
3066170045,3,6617,45,,O6,4,1," 	41,564 ",1938,CONEY ISLAND AVENUE,11230,
3066180001,3,6618,1,,W1,4,1," 	128,170 ",34,AVENUE P,11204,
3066190001,3,6619,1,,D4,2,1," 	90,000 ",80,AVENUE P,11204,
3066190042,3,6619,42,,W9,4,1," 	34,975 ",174,KINGS HIGHWAY,11223,
3066200001,3,6620,1,,D4,2,1," 	87,324 ",100,AVENUE P,11204,
3066210001,3,6621,1,,D1,2,1," 	45,600 ",106,AVENUE P,11204,
3066210006,3,6621,6,,D1,2,1," 	45,600 ",1602,WEST 10 STREET,11223,
3066210022,3,6621,22,,D1,2,1," 	54,000 ",1650,WEST 10 STREET,11223,
3066210042,3,6621,42,,D7,2,1," 	75,000 ",1684,WEST 10 STREET,11223,
3066220001,3,6622,1,,D1,2,1," 	108,000 ",130,AVENUE P,11204,
3066220026,3,6622,26,,D1,2,1," 	62,640 ",1648,WEST 9 STREET,11223,
3066227502,3,6622,7502,,R0,2,2," 	52,157 ",1671,WEST 10 STREET,11223,
3066230001,3,6623,1,,D1,2,1," 	47,000 ",154,AVENUE P,11204,
3066230007,3,6623,7,,D3,2,1," 	32,823 ",168,AVENUE P,11204,
3066230044,3,6623,44,,D1,2,1," 	45,600 ",1675,WEST 9 STREET,11223,
3066250034,3,6625,34,,C1,2,1," 	52,000 ",1668,WEST 6 STREET,11223,
3066257501,3,6625,7501,,R0,2,1," 	29,339 ",214,AVENUE P,11204,
3066260036,3,6626,36,,C1,2,1," 	38,000 ",1674,WEST 5 STREET,11223,
3066260043,3,6626,43,,C1,2,1," 	30,400 ",193,QUENTIN ROAD,11223,
3066270038,3,6627,38,,C1,2,1," 	30,400 ",235,QUENTIN ROAD,11223,
3066270043,3,6627,43,,C1,2,1," 	30,400 ",217,QUENTIN ROAD,11223,
3066290043,3,6629,43,,D1,2,1," 	45,600 ",275,QUENTIN ROAD,11223,
3066300001,3,6630,1,,C1,2,1," 	28,000 ",1601,WEST 2 STREET,11223,
3066300039,3,6630,39,,C1,2,1," 	42,000 ",1684,WEST 1 STREET,11223,
3066310001,3,6631,1,,W1,4,1," 	85,684 ",346,AVENUE P,11204,
3066350052,3,6635,52,,C1,2,1," 	25,184 ",1747,EAST 3 STREET,11223,
3066357501,3,6635,7501,,R0,2,1," 	35,478 ",456,AVENUE P,11223,
3066360071,3,6636,71,,C1,2,1," 	29,848 ",1709,EAST 4 STREET,11223,
3066370019,3,6637,19,,D1,2,1," 	109,200 ",1628,OCEAN PARKWAY,11223,
3066370027,3,6637,27,,D1,2,1," 	72,000 ",1648,OCEAN PARKWAY,11223,
3066380001,3,6638,1,,D1,2,1," 	61,200 ",1601,OCEAN PARKWAY,11223,
3066400013,3,6640,13,,W1,4,1," 	86,700 ",1616,EAST 9 STREET,11223,
3066410037,3,6641,37,,W2,4,1," 	34,459 ",923,QUENTIN ROAD,11223,
3066410038,3,6641,38,,W2,4,1," 	44,177 ",901,QUENTIN ROAD,11223,
3066420037,3,6642,37,,P5,4,1," 	25,060 ",2020,CONEY ISLAND AVENUE,11223,
3066437501,3,6643,7501,,R0,2,1," 	32,145 ",1725,STILLWELL AVENUE,11223,
3066490008,3,6649,8,,C7,2,1," 	34,700 ",1702,WEST 7 STREET,11223,
3066500004,3,6650,4,,C1,2,1," 	47,840 ",1702,WEST 6 STREET,11223,
3066500032,3,6650,32,,D1,2,1," 	62,640 ",1776,WEST 6 STREET,11223,
3066510006,3,6651,6,,D1,2,1," 	52,410 ",206,QUENTIN ROAD,11223,
3066527501,3,6652,7501,,R0,2,1," 	87,314 ",1740,WEST 4 STREET,11223,
